1417,Matt W.,"Vancouver, BC",Great view and sick spot for date night! Food is good but your paying for the location.,4/10/2016,5 star rating
1418,William W.,"San Francisco, United States",Quite disappointed... Because serving hot food before a plate of fresh oysters just ruined it for me... Felt rushed... they brought the entire dinner in just three serves... Not the way to enjoy a sit down dinner...Quality of sashimi was off ... There is no value here ...,8/11/2016,2 star rating
1419,Lemon C.,"Vancouver, BC",Love luv  this restaurant. I'm going to have dreams about the salmon jalapeno aburi sushi. It's so delish and heavenly. Have been here for brunch as well. Quite creative stuff and their zen sampler is nicely priced at $25..If u go... Do not miss out on the salmon jalapeno aburi sushi.,8/5/2014,5 star rating
1420,Jigga Z.,"Portland, United States",The sushi is unique and delicious. Sushi can get monotonous if you have it frequently and this place is does it differently and very good.,10/22/2016,4 star rating
1421,Deanna M.,"Detroit, United States","So I'm giving this place a three star because besides the hostess the service sucked . The sushi itself was decent. We got several different options . I mentioned I didn't want anything rare and one of options I was told that was cooked was actually rare I tried sending it back and it was if I asked to turn the earth in opposite direction so we just kept it and of course still got charged for it . When I mentioned something to the waiter he continued to argue with me as if I was at fault . Honestly worst experience ever . On top of that the manager low blows me by ""comping me"" half of a roll ! Mind you the whole roll is 6 pieces . Great so now I'm only able to eat  half a roll . For how I was treated I wouldn't suggest coming here or wasting time in line if they think that's acceptable .",5/22/2016,3 star rating
1422,Arnold P.,"Vancouver, BC",Expensive? Yes.  Worth it? Yes.The Aburi sushi (Salmon and Ebi) is excellent.  I can not recommend it enough.  The ingredients were fresh and flavourful.  As other posters have said the sushi just melts in your mouth. Service is excellent and top notch.,7/21/2013,5 star rating
1423,Huu T.,"Wichita, United States","This is the first restaurant I have tried in Vancouver. Nice restaurant, mouth watering tasting sushi. Excellent service. Prices are on the high end though.",7/30/2016,4 star rating
1424,nicole b.,"Stevenson Ranch, United States",So delicious! I ordered the Miku Signature Selection. 10 pieces of chef's selection sushi. $36. The ebi oshi came with it and it was amazing! Most memorable piece for sure. Separately I ordered a piece of freshwater eel and it was melt in your mouth amazing. The sushi rice is also perfect. I'd highly recommend eating here. Just incredible.,2/24/2016,5 star rating
1425,Cathy S.,"Sammamish, United States",Love the sushi here. It's not traditional but everything sure is yummy. Loved the soba salad too and surprisingly the tofu salad - I know that sounds uninteresting but believe me its so good! You will be surprised.,2/22/2016,5 star rating
1426,Ferric D.,"Edmonton, AB","All of the dishes are made fresh and taste great too. Try the the sushi platter that samples everything that the restaurant offers. The seafoodin the sushi is just awesome, so tender and flavorful. I sat at the sushi bar where all the magic is being made and the chef was courteous and helpful explaining the sushi he prepared when asked.  Somewhat pricey but hey, YOLO",3/21/2014,5 star rating
1427,Romeen P.,"Santa Monica, Los Angeles, United States",This place served some of the best sushi I have ever had. Great service and an amazing view. What an experience!!!,5/11/2016,5 star rating
1428,Sage M.,"Vancouver, BC","Miku is one of those restaurants that people rave about and you love. The food and service are top notch and the view is great on a sunny day. But then again, it is to be expected at that price point...no?",3/28/2018,4 star rating
1429,Bryce F.,"Bellevue, United States",It's sublime. You will be on cloud 9. Stop reading reviews and go eat here already!,10/5/2016,5 star rating
1430,Andrew H.,"Lynnwood, United States","Every time me my SO have around $150 we jokingly say, man let's go to Miku! It's that good. Amazing service, even more amazing food. I didn't think sushi/Japanese food could get this good. It destroyed all other sushi places I've been too.",7/12/2016,5 star rating
1431,Michael C.,"Signal Hill, United States",Favorite restaurant in Canada. Definitely a must when in Vancouver! All the fishes are excellent and the salmon Oshi might be one of the best foods I have ever tried. Excellent on all levels,1/27/2018,5 star rating
1432,Allie P.,"Seattle, United States",I was a bit apprehensive about coming here but the food was amazing! I am not a sushi lover but the Miku Zen gave me a good all around tasting of the restaurants special dishes and a tasting of their sushi. I would definitely come back here and the view is not bad either!,2/27/2016,5 star rating
1433,Jeff C.,"Vancouver, BC",The best sushi I have ever had!My friend told me for months we had to go there.  I never imagined it would be this good.  Definitely will return,4/15/2014,5 star rating
1434,Dee C.,"Vancouver, BC",Expensive but worth every penny.The Aburi sushi is absolutely amazing. Service was very good and I'm not usually a stickler for service. The server was very informational and open.,12/23/2016,5 star rating
